bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
CAMINO_GRAVEYARD-407883,2007-12-11,Downloading,CAMINO_GRAVEYARD,Fix Downloads window opening and focusing prefs logic (and names),"User-Agent:       Mozilla/5.0 (Macintosh U Intel Mac OS X en-gb) AppleWebKit/523.10.3 (KHTML like Gecko) Version/3.0.4 Safari/523.10
Build Identifier: Version 2007112801 (2.0a1pre)

[I apologize if I have filed this before. I certainly can't find it on bugzilla.]

browser.download.progressDnldDialog.bringToFront controls whether the Download window comes to the front when a new download begins. Currently this works only some of the time:

1. Set browser.download.progressDnldDialog.bringToFront to false
2. Start Camino
3. Start a download. The Download window comes to the front.
4. Bring the browser window to the front and start another download. The Download window remains in the background
5. Bring the Download window forward and close it.
6. Start another download. The Download window comes to the front.

In other words the Download window remains in the background unless it has not yet been opened or the user has explicitly closed it.  IMO the Download window should never jump forward if the preference is set to false.

I believe the patch below fixes this. I apologize that it is untested I do not have a Camino checkout at the moment.


--- ProgressDlgController.mm	2007-12-11 10:53:55.000000000 +0000
+++ ProgressDlgController.mm.new	2007-12-11 10:55:34.000000000 +0000
@@ -53919 +53920 @@
 
 -(void)didStartDownload:(ProgressViewController*)progressDisplay
 {
-  if (![[self window] isVisible]) {
-    [self showWindow:nil] // make sure the window is visible
-  }
-  
   // a common cause of user confusion is the window being visible but behind other windows. They
   // have no idea the download was successful and click the link two or three times before
   // looking around to see what happened. We always want the download window to come to the
   // front on a new download (unless they set a user_pref)
   BOOL gotPref = NO
   BOOL bringToFront = [[PreferenceManager sharedInstance] getBooleanPref:browser.download.progressDnldDialog.bringToFront withSuccess:
-  if (gotPref && bringToFront)
-    [[self window] makeKeyAndOrderFront:self]
+  if (gotPref && bringToFront) {
+    if (![[self window] isVisible]) {
+      [self showWindow:nil] // make sure the window is visible
+    }
   
+    [[self window] makeKeyAndOrderFront:self]
+  }
+
   [self rebuildViews]
   [self setupDownloadTimer]
   


Reproducible: Always",bugzilla-graveyard,bdeb,invalid,1,resolved,4,2009-06-02,0,54,2009-06-01,538,normal,2
CALENDAR-323321,2006-01-13,Sunbird Only,CALENDAR,Drag'n'drop of events via right mouse button confuses the views,"Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.9a1) Gecko/20060113 Mozilla Sunbird/0.3a1+

Currently the new Day / Week views allow Drag'n'Drop of events via right mouse button too. This gives confusing results if you use an operation of the context menu afterwards.

Example 1:
After dragging an event to a new position via right mouse button the context menu for that event pops up. Select Edit Event and open the Edit dialog. 
Error: You will notice that the dialog still displays the old date/time of the event. Press Ok and you will see two event boxes in the view: one at the old position and one at the new position.

Example 2:
Try to resize with the right mouse button. 
Error: You will move the event instead of resizing.

If you play around you will find several other problems based on this principle.

I think the views drag'n'drop feature should only work via left mouse button.",ssitter,ssitter,invalid,1,resolved,4,2006-01-26,0,7,2006-01-26,13,normal,2
CORE_GRAVEYARD-292725,2005-05-03,XForms,CORE_GRAVEYARD,MIPs should apply to the context node for unrolled repeat rows,"If f.x. the context node for a repeat row is disabled the entire row should
match :disabled. As in:

  
    v1
    v2
  




  There it is: 


Here the entire  (or rather the surrounding div of the contextcontainer)
should match :disabled.",allan,allan,invalid,1,resolved,4,2016-07-15,0,5,2005-05-05,2,normal,2
CORE-319172,2005-12-05,XPConnect,CORE,function eval must be called directly and not by way of a function of another name in loaded sub-scripts.,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8) Gecko/20051111 Firefox/1.5
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8) Gecko/20051111 Firefox/1.5

When eval is called in function defined in subscript loaded with JSSubscriptLoader this error occurs in recent trunk builds.

Reproducible: Always

Steps to Reproduce:
1. Create two JavaScript files:
============== main.js
var loader =
Components.classes['...@mozilla.org/moz/jssubscript-loader1'].getService(Components.interfaces.mozIJSSubScriptLoader)
loader.loadSubScript('chrome://application/content/test.js')
TEST()
==============
============== test.js
function TEST()
{
  dump(EVAL:  + eval(1 + 1) + \n)
}
==============
2. Load main.js into XUL file with  element.
3. Get this error in JavaScript console.

Actual Results:  
function eval must be called directly and not by way of a function of another name error.

Expected Results:  
EVAL: 2
dumped into console.",mrbkap,blacklion,invalid,1,resolved,4,2006-11-02,0,9,2005-12-09,4,major,4
THUNDERBIRD-374993,2007-03-22,General,THUNDERBIRD,Saved search dated 'today' (and/or documentation?),"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-GB rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
Build Identifier: version 1.5.0.10 (20070221)

I would like to have a saved search named 'Today' that lists all items dated well today. On whatever day it happens to be.

Could search have tokens that would automatically be substituted. e.g. Date is ?

It's wonderful that it defaults to today's date. But what about tomorrow?

I have so many accounts and folders that I lose track of what came in what went out and particularly where the heck it is now. A saved search would be great to keep around.

Thanks.

Reproducible: Always

Steps to Reproduce:
1.
2.
3.",mscott,unsolicited,invalid,1,resolved,4,2007-03-22,0,4,2007-03-22,0,normal,2
CORE-200204,2003-04-01,XPCOM,CORE,Timeline service should expose NS_TIMELINE_MARK_TIMER1,"The timeline service supports writing an additional string with a timer result
exposed for C++ via NS_TIMELINE_MARK_TIMER1()

The XPCOM |nsITimelineService| interface supports only |markTimer| offering
only NS_TIMELINE_MARK_TIMER functionality.  Thus non non C++ components have no
access to this feature.

Attaching a patch with this functionality.  The service gets a new method
|markTimer1| which is the same as |markTimer| but takes the additional arg.",doug.turner,markh,invalid,1,resolved,4,2003-04-09,0,5,2003-04-09,8,normal,2
CORE_GRAVEYARD-233169,2004-02-05,File Handling,CORE_GRAVEYARD,It's impossible to set helper applications for executables,"User-Agent:       
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.0 de-AT rv:1.6) Gecko/20040113

Mozilla doesn't launch helper applications if they are defined for executable
files in the latest builds (it was possible in older versions without problems).
I use an helper application to prevent an not very experienced user from
executing (and saving!) applications by setting an helper application for
executable files that simply displays a dialog you are not allowed to do this
adds the file to a logfile and kills it. Then I've setted editable to false
for this dangerous mime-types in mimeTypes.rdf. This successfully protected
this user from executing any malware so far. No this save dialog reduces the
security in this scenario since this user is now able to save the file to
somewhere and open it.

Another useful application area for helper applications for executable files
would be an script that automatically passes the file to an virus scanner and
then decides if this file gets saved to the download-directory or if the file
gets deleted.

I've found out that this is caused by an patch for fixing the following bug:

http://bugzilla.mozilla.org/show_bug.cgi?id=68279

I completely agree that it's needed to block the automatich Execution of
executables from mozilla (disabling Use default action for this type of file)
but I don't agree that it's needed to make it impossible to set helper
applications for them. If you don't want to make it possible to set helper
applications for executables per default then I think there should be at least
an hidden setting to make it possible to enable this via user.js.

Reproducible: Always
Steps to Reproduce:
1. Set an new helper application for application/octet-stream (for example
open with notepad.exe)
2. Add an .exe-file of your choice to an compose-mail window and choose Send
Later from the file menu
2. Go to your unsend messages open the unsend mail and doubleclick the
attachment.
Actual Results:  
I get the save file dialog even if I've setted an helper application for this
mime-type.

Expected Results:  
Mozilla should have executed the helper application.",cbiesinger,Manuel.Spam,invalid,1,resolved,4,2016-06-22,0,13,2004-02-06,1,major,4
MAILNEWS_CORE-402372,2007-11-03,Address Book,MAILNEWS_CORE,Problems creating and deleting mailing lists in address books.,"Created attachment 287250
The fix

With current trunk I can't delete mailing lists. There's also a bunch of errors thrown on create.

Its a regression from bug 394781 - we're trying to get ab databases on mailing lists that happen to not get fully initialized (in terms of pref id). The solution is to use the directory that we're currently in to get the database from rather than getting the database from the mailing list that gets it from the parent that is the one we were in...

Patch attached to fix the regression and make things simpler.",standard8,standard8,invalid,1,resolved,4,2008-07-31,0,3,2007-11-04,1,normal,2
WWW.MOZILLA.ORG_GRAVEYARD-453599,2008-09-04,Thunderbird,WWW.MOZILLA.ORG_GRAVEYARD,shredder release notes menu item should point to a URL explaining that there aren't any,just to be complete.,standard8,davida,invalid,1,resolved,4,2018-06-06,0,16,2009-01-24,142,normal,2
FIREFOX_FOR_ANDROID_GRAVEYARD-505033,2009-07-18,General,FIREFOX_FOR_ANDROID_GRAVEYARD,Only show close button when in fullscreen mode,When we're not full screen they OS is providing this functionality.,mark.finkle,lassey,invalid,1,resolved,4,2009-08-11,0,10,2009-07-20,2,normal,2
TOOLKIT-513710,2009-08-31,Places,TOOLKIT,Places toolkit JS should use XPCOMUtils.defineLazy[Service]Getter,,sdwilsh,sdwilsh,invalid,1,resolved,4,2009-11-19,0,25,2009-09-03,3,normal,2
CORE-509184,2009-08-08,JavaScript Engine,CORE,FF 3.5.2 native JSON.stringify replacer applied only to array items not object properties,"User-Agent:       Mozilla/5.0 (Macintosh U Intel Mac OS X 10.5 en-US rv:1.9.1.2) Gecko/20090729 Firefox/3.5.2
Build Identifier: Mozilla/5.0 (Macintosh U Intel Mac OS X 10.5 en-US rv:1.9.1.2) Gecko/20090729 Firefox/3.5.2

It appears that the replacer function passed as the second arg to JSON.stringify only allows value replacement to array items.  The only exception I've found is returning undefined from the replacer will remove object properties.

Reproducible: Always

Steps to Reproduce:
JSON.stringify({x:1arr:[1]} function (kv) {
    return typeof v === 'number' ? 3 : value
})
Actual Results:  
'{x:1arr:[3]}'

Expected Results:  
'{x:3arr:[X:3]}'",sayrer,lsmith,invalid,1,resolved,4,2010-10-31,1,15,2010-04-15,250,normal,2
CORE_GRAVEYARD-331452,2006-03-23,XForms,CORE_GRAVEYARD,Optimize repeat refreshing,"Repeat is slow slow slow right now. One obvious thing that we can optimize is the refreshing part we do re-recreate the content on each refresh that is unnecessary. We just need to adjust the number of children to the size of the nodeset and then update the context nodes for each child.

Let's XBLize repeat first though (bug 306247).",allan,allan,invalid,1,resolved,4,2016-07-15,0,33,2006-05-22,60,normal,2
MOZILLA.ORG_GRAVEYARD-22373,1999-12-22,Server Operations,MOZILLA.ORG_GRAVEYARD,final blocker test,Test 123,rkotalampi,rkotalampi,invalid,1,resolved,4,2015-03-12,0,2,1999-12-22,0,blocker,6
FIREFOX-941109,2013-11-20,Menus,FIREFOX,Australis: Overflow&menu panels should respect closemenu xul attribute in children,"My Simple Locale Switcher extension has the following xul code for a toolbar button:


  
    
    ...

If this button is placed inside the new menu panel or the overflow panel toggling the checkbox keep the button's popup open *but* the parent panel is closed. See:

https://developer.mozilla.org/en-US/docs/XUL/Attribute/closemenu",gijskruitbosch+bugs,nohamelin,invalid,1,resolved,4,2014-02-24,0,10,2014-01-21,62,normal,2
MARKETING-610027,2010-11-05,Email,MARKETING,List Import - please bring Developer Survey list into Responsys,"Please import these 2 lists from Mailchimp account into Responsys (you'll see two lists in there with same name - import both to get all names in): 

Mailchimp list names: 
EC1 Dev Survey 
EC1 Developer Survey - round 1

Responsys fields: DEVELOPER_SURVEY_FLG
Responsys date:  DEVELOPER_SURVEY_DATE

thank you! Eve",nobody,emurto,invalid,1,resolved,4,2010-11-16,0,3,2010-11-16,11,normal,2
CORE-261040,2004-09-22,Web Painting,CORE,Borders should not be included in GetActualScrollbarSizes,"When implementing support for tabbability of css scrollable areas with
scrollbars I had trouble reliably knowing when there was a scrollbar.

Robert O'callahan says this is partially due to margins being included in
GetActualScrollbarSizes (hopefully I've got that right).",roc,aaronlev,invalid,1,resolved,4,2018-08-29,0,7,2004-09-28,6,normal,2
RELEASE_ENGINEERING-442887,2008-07-01,General,RELEASE_ENGINEERING,qm-xserve01 needs repair,"Please fix qm-xserve01 (dep unit test) on the Firefox tree. I broke it last night debugging some Firefox 3.0.1 nissues and I couldn't get it working again.

Sorry for the inconvenience.

Thanks
~reed",nobody,john+bugzilla,invalid,1,resolved,4,2013-08-12,0,12,2008-07-01,0,normal,2
TOOLKIT-519695,2009-09-30,Find Toolbar,TOOLKIT,Assorted findbar nits,"Created attachment 403768
Patch v1

From Bug 495153 comment 3:
>Not related to this patch but why does this function return |false| in the
>no-selection-controller case but |textFound| in the no-document case? Seems
>like it should return |textFound| in both cases. Worth a new bug?

Also kills some trailing whitespace and doesn't take so many LOC to create the search ranges for highlighting.",cutchy11+bugzilla,cutchy11+bugzilla,invalid,1,resolved,4,2009-10-01,0,2,2009-10-01,1,trivial,1
MOZILLA_LOCALIZATIONS-913791,2013-09-07,pl / Polish,MOZILLA_LOCALIZATIONS,[pl] Localization of snippets for September,"Hi
we have a few more snippets to localize for September. 

Since we're still trying to find the right format to manage these snippets (also waiting for a specific webapp) let me know if I shouldn't CC some of you to the bug if I should CC other members of your team assign it to a specific person if you prefer an email with a reminder and I'll try to keep it in mind for the next time. 
Your locale probably had some other snippets to localize in the last months we're trying to schedule them once a month to minimize the bug noise.

Thanks again for the great work :-)

Please add your localization in the bug's comments.

********

Take some shortcuts and perform tasks faster. Learn the keyboard shortcuts in Firefox .

We have a winner! (Actually we have 9 of them.) Watch all the winning videos from Firefox Flicks 2013. 

If you use Firefox you're part of our community. And if you're part of our community like us on Facebook or follow us on Twitter.

Love Firefox? Then like us on Facebook. (For love just click extra hard.)

Proud Firefox user? Then shout it from the rooftops! Or at least share this  with the world.

********",marcoos+bmo,francesco.lodolo,invalid,1,resolved,4,2013-09-20,0,2,2013-09-20,13,normal,2
CORE-121266,2002-01-22,XUL,CORE,gtk2 needs window raising properly implemented,gtk2 needs window raising implemented.,blizzard,blizzard,invalid,1,resolved,4,2002-06-04,0,8,2002-06-04,133,normal,2
